requirement_id	claim_sha256	formal_file	formal_declarations	implementation_refs	test_refs	test_classes	formal_status	conformance_status	notes
P1-08	d1d676e2e8137b650615102be2d892e26467ddae8c44476f99905f8f21590d7d	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	accepted_visit_is_complete_and_has_no_fallback;missing_end_rejects;foreign_end_rejects;noncontiguous_roles_reject;foreign_callee_visit_rejects;foreign_argument_visit_rejects;wrong_callee_identity_rejects;end_before_arguments_rejects	src/is/fivefivefive/CanDis/ir/IRAgent.java#downlinksFor;src/is/fivefivefive/CanDis/ir/IRAgent.java#validateCallDownlinks;src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#validateCompletedCallVisit	src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	The formal accepted interface carries ValidVisit and the bounded Java malformed matrix reaches the CALL-specific fail-closed path; complete search-algorithm refinement remains open
P1-09	88fab51f179dd66df7b0703a9e3d93dac32ffde6432e699709e6ce3ab9bb02d3	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	occurrence_ledger_prevents_reuse;duplicated_occurrence_is_rejected	src/is/fivefivefive/CanDis/ir/IRAgent.java#downlinksFor;src/is/fivefivefive/CanDis/ir/IRAgent.java#nextTov;src/is/fivefivefive/ACGN/alloy/CallSymbol.java#getOccurrenceId	src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	Uniqueness implies nonreuse in the model and reused nested occurrences reject in Java; establishment of the model premise is not mechanized
P1-10	9de7836312c59f4bd84f6ab35bb9539dc0c9d377e380ac7c69c76a7f000db478	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	zero_argument_call_is_valid;valid_visit_has_one_callee;valid_visit_owns_exact_terminator	src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#visitCall;src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#validateCompletedCallVisit;src/is/fivefivefive/CanDis/core/CallMetadata.java#require	src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	A concrete zero-argument witness retains callee, arity zero, and END; local and imported Java fixtures exercise the general implementation
P1-11	e52d1a052740761f20b94567a969bce9088fe742f06f3b03b3c181c887edf190	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	equal_call_keys_preserve_kind	src/is/fivefivefive/ACGN/alloy/CallSymbol.java#getKind;src/is/fivefivefive/CanDis/core/CallMetadata.java#semanticKey;src/is/fivefivefive/CanDis/theory/TheoryAlloyAdapter.java#semanticHead	src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	Call-key equality preserves kind and Java distinguishes predicate and function calls sharing a spelling
P1-12	81aa5d98c9d4ac4f3bb10fd959dce626bd82faf45a4928bd8ce5c6df93c17dbe	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	equal_call_keys_preserve_qualified_identity;same_spelling_wrong_qualified_target_rejects;exact_complete_callee_target_accepts	src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#registerCallable;src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#resolveCallable;src/is/fivefivefive/ACGN/alloy/CallSymbol.java#getCallee;src/is/fivefivefive/CanDis/core/CallMetadata.java#semanticKey	src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	Qualified target identity is retained and same-spelling wrong-module substitutions reject in extraction and generation
P1-13	d88e29bde4aece1145e4645041756e8963b6e5ccd5f8d4e2d98334e00b6c5b2a	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	equal_call_keys_preserve_declared_arity	src/is/fivefivefive/ACGN/alloy/CallSymbol.java#getDeclaredArity;src/is/fivefivefive/CanDis/core/CallMetadata.java#require;src/is/fivefivefive/CanDis/core/CallMetadata.java#semanticKey	src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	Call-key equality retains declared arity and direct Java arity mutations reject
P1-14	44aad69520fd6a108714673bed03eba03f8fa776999470c575e7d718dc196506	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	equal_call_keys_preserve_authority	src/is/fivefivefive/ACGN/alloy/CallSymbol.java#getArityAuthority;src/is/fivefivefive/CanDis/core/CallMetadata.java#require;src/is/fivefivefive/CanDis/core/CallMetadata.java#semanticKey	src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	Call-key equality retains the authority field and Java distinguishes local declaration, pinned library, and rejected unknown authority
P1-15	54d4d2121c0f1d04cc4fbfda65748f845b226da5cb8b89efc18491de910af381	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	accepted_import_is_exact_fixed_ledger_member;unlisted_import_is_rejected	src/is/fivefivefive/ACGN/alloy/AlloyLibraryCallableLedger.java#require;src/is/fivefivefive/ACGN/alloy/AlloyLibraryCallableLedger.java#signatures;src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#resolveCallable	src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	The formal admission model accepts exact fixed-ledger membership only and Java rejects unpinned or corrupted members; authenticity against upstream Alloy libraries remains external
P1-16	2ff9bdd7b3b7112086c0a821d74da9c49a16620a39e6ab62f8b348e4a8d6e052	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	call_policy_is_ordered_nonflat_noncommutative_nonidempotent	src/is/fivefivefive/CanDis/core/AlloyOperatorPolicy.java#forShape;src/is/fivefivefive/CanDis/core/EGraphNode.java#appendSortKey;src/is/fivefivefive/CanDis/core/CallMetadata.java#require	src/is/fivefivefive/CanDis/TheoryLawPolicyRegressionTest.java#main;src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	The exact CALL policy tuple is modeled and Java policy plus nested argument probes retain sequence order and multiplicity; full policy-to-observation refinement is open
P1-17	ed22045e9aa67456e2d4eb2f334d80c1e3c1524cb099bb1e9d8a3d7dea864db3	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	generation_preserves_source_order;generation_preserves_exact_identity_and_source_order;generation_rejects_same_spelling_wrong_qualified_target	src/is/fivefivefive/ACGN/codegen/Generator.java#toCode;src/is/fivefivefive/ACGN/codegen/Generator.java#validatedCallEdges	src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	Generation preserves the complete modeled key and argument order; the repaired Java boundary now rejects same-spelling wrong-qualified targets
P1-18	37cd24df073638b2e92c29e185e99320e45d7b721554cdfb92b97549130e9123	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	nested_call_differs_from_single;nested_call_returns_input	src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#visitCall;src/is/fivefivefive/CanDis/ir/IRAgent.java#buildEGraph;src/is/fivefivefive/CanDis/CanonicalAlloyPipeline.java#prepare	src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	The two-cycle finite model proves the semantic distinction and an independent Alloy instance fixture corroborates it
P1-19	fc135df69d2642ebac2bb48cee47019d8e89cf71cde69dd6da898916a11876bb	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	nested_mixed_call_preserves_both_callees_and_ownership;nested_mixed_call_occurrences_are_distinct;exact_call_occurrence_ledger_accepts_complete_evidence;omitted_call_occurrence_evidence_rejects;exact_call_operator_coverage_accepts_complete_evidence;omitted_call_operator_evidence_rejects;nested_same_operator_occurrence_anchors_are_distinct;complete_nested_call_anchor_coverage_accepts;one_omitted_nested_call_anchor_rejects;isolated_call_anchor_accepts;canonically_referenced_call_anchor_rejects;wrong_context_call_anchor_rejects;wrong_sort_call_anchor_rejects	src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#visitCall;src/is/fivefivefive/CanDis/ir/IRAgent.java#buildEGraph;src/is/fivefivefive/CanDis/theory/CallOccurrenceCertificate.java#create;src/is/fivefivefive/CanDis/theory/ConstructionSourceLedger.java#recordCall;src/is/fivefivefive/CanDis/theory/CertifiedSemanticArtifact.java#validateConstructionCoverage;src/is/fivefivefive/CanDis/theory/CertificateBundleWriter.java#callOccurrenceAnchor;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#verifyCallOccurrences;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#scalarReferenceCounts	src/is/fivefivefive/CanDis/CallExtractionRegressionTest.java#main;src/is/fivefivefive/CanDis/theory/CertificateBundleWriterTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	The recursive formal tree retains distinct occurrences; finite abstract occurrence, anchor, operator, isolation, and source-sort/context models reject unpaired omission and marker use as semantic data. Java producer and verifier reject unpaired omission mutations and scan marker references. Coordinated row-plus-anchor omission remains indistinguishable without raw source replay or external occurrence authority, so complete source coverage is not claimed.
P1-20	4a8f0bb7a7706476d0b43b26e04226c1883239eeeff6df765dbaddd4bb56b217	docs/section3-repair-audit/formal/Phase1CallExtraction.lean	equal_wire_evidence_preserves_every_serialized_field;valid_wire_evidence_has_exact_roles_and_ordered_endpoint_count;wire_field_projection_is_injective	src/is/fivefivefive/CanDis/theory/CallOccurrenceCertificate.java#requireExactBinding;src/is/fivefivefive/CanDis/theory/CallOccurrenceCertificate.java#buildStructuralKey;src/is/fivefivefive/CanDis/theory/CertificateBundleWriter.java#callOccurrence;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#verifyCallOccurrences	src/is/fivefivefive/CanDis/theory/CertificateBundleWriterTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	The parallel wire record is field-injective and scalar, endpoint, role, and order mutations reject; no Java-byte-to-Lean refinement theorem is claimed
A2-01	38ac6b152f7e2176d15f7391a88879242d420feb897662b37ac0aafde3cecd32	docs/section3-repair-audit/formal/PhaseA2DependentChains.lean	arrow_order_is_observable;join_order_is_observable	src/is/fivefivefive/CanDis/theory/TypedENode.java#constructDependentChainCertified;src/is/fivefivefive/CanDis/theory/SeqPortSchema.java#dependent;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#verifyDependentChain	src/is/fivefivefive/CanDis/theory/TheoryDependentChainTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	Finite ARROW and JOIN sequence witnesses observe swaps and producer/verifier role-order attacks reject; Java-to-Lean Seq refinement remains open
A2-02	5f8748b76ed20d27dc874462c96ae6215e4357216997ea072ea4de0c3f8a98b5	docs/section3-repair-audit/formal/PhaseA2DependentChains.lean	arrow_duplicate_is_preserved;join_duplicate_is_preserved	src/is/fivefivefive/CanDis/theory/TypedENode.java#constructDependentChainCertified;src/is/fivefivefive/CanDis/theory/SeqPortSchema.java#dependent;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#verifyDependentChain	src/is/fivefivefive/CanDis/theory/TheoryDependentChainTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	Both formal sequence carriers retain duplicates; direct ARROW and same-leaf JOIN fixtures plus wire substitution attacks preserve multiplicity, while a whole-implementation refinement remains open
A2-03	b7f78a96d5c0dee917d3af6e52f2ae7c0d926eaee7670bf9d74f760b63822479	docs/section3-repair-audit/formal/PhaseA2DependentChains.lean	arrow_reassociation	src/is/fivefivefive/CanDis/theory/DependentChainKind.java#combine;src/is/fivefivefive/CanDis/theory/DependentChainKind.java#fold	src/is/fivefivefive/CanDis/theory/TheoryDependentChainTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	Ordered column concatenation is associative in Lean and parsed Java association pairs have one certified result
A2-04	e5ed1e70cefbc417e2046ae878201b4c371f9e2223ed11f91e371d4658541e3d	docs/section3-repair-audit/formal/PhaseA2DependentChains.lean	guarded_join_tuple_reassociation;guarded_join_relation_reassociation;binary_interior_join_has_flat_license	src/is/fivefivefive/CanDis/theory/DependentChainTheory.java#requireSoundFlattening;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#requireSoundDependentFlattening	src/is/fivefivefive/CanDis/theory/TheoryDependentChainTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	The ternary guarded relation theorem and Java arbitrary-chain guard support licensed reassociation; a mechanized arbitrary-length refinement remains open
A2-05	dd47dbf983c253f843c8b7583869cfa5df16a117f8517fa03a2553938ba7071f	docs/section3-repair-audit/formal/PhaseA2DependentChains.lean	unguarded_join_left_value;unguarded_join_right_value;unguarded_join_is_not_associative	src/is/fivefivefive/CanDis/theory/DependentChainTheory.java#requireSoundFlattening;src/is/fivefivefive/CanDis/theory/TheoryAlloyAdapter.java#constructDependentChainOperand;src/is/fivefivefive/CanDis/metric/RepairProjection.java#projectDependentChain	src/is/fivefivefive/CanDis/theory/TheoryDependentChainTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	An exact finite unary-interior counterexample proves unsoundness and Java retains the unlicensed binary association
A2-06	75921bb49ad69c617dfbccf8e31dfd7ed23bf3eb83daf5523811f7cf4a6f10c4	docs/section3-repair-audit/formal/PhaseA2DependentChains.lean	unary_interior_join_has_no_flat_license;binary_interior_join_has_flat_license	src/is/fivefivefive/CanDis/theory/DependentChainTheory.java#requireSoundFlattening;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#requireSoundDependentFlattening	src/is/fivefivefive/CanDis/theory/TheoryDependentChainTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	Concrete unary and binary guards agree with direct producer and verifier probes; complete loop refinement is open
A2-07	1f73b67ab4d51c8aa6cea982b564d710f2a6711852633153eedd075026a87f6e	docs/section3-repair-audit/formal/PhaseA2DependentChains.lean	exact_relation_leaf;primitive_int_leaf;primitive_carrier_leaf	src/is/fivefivefive/CanDis/theory/DependentChainTheory.java#requireLeafTypeProof;src/is/fivefivefive/CanDis/theory/DependentChainTheory.java#leafTypeProof;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#requireLeafTypeRule	src/is/fivefivefive/CanDis/theory/TheoryDependentChainTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	PARTIAL	The two admitted relation-view families are formalized and Java checks independent leaf proofs; every leaf wire field is not yet mutated independently
A2-08	bf6c4d114a718433a47d86edd7f729e2225f1fedbbcfef8663076f8783aa579f	docs/section3-repair-audit/formal/PhaseA2DependentChains.lean	successful_relation_view_has_only_two_rule_families;parameter_spelling_has_no_independent_authority	src/is/fivefivefive/CanDis/theory/DependentChainTheory.java#requireLeafTypeProof;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#requireLeafTypeRule	src/is/fivefivefive/CanDis/theory/TheoryDependentChainTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	The v5 policy retains v4's exact relation and primitive INT/carrier singleton views only; forged ParameterN spelling and unsupported constructors fail closed
A2-09	b38e626545011035bf8ce43e0b067f937b4e3289e48fe5b351a4ecc55fb93c04	docs/section3-repair-audit/formal/PhaseA2DependentChains.lean	unsupported_leaf_has_no_proof;absent_type_does_not_invent_univ;absent_type_receives_no_flat_certificate	src/is/fivefivefive/CanDis/theory/DependentChainTheory.java#relationViewFromStoredType;src/is/fivefivefive/CanDis/theory/DependentChainTheory.java#requireSoundFlattening;src/is/fivefivefive/CanDis/theory/TheoryAlloyAdapter.java#dependentChainInput;src/is/fivefivefive/CanDis/theory/TheoryAlloyAdapter.java#requireTypeName	src/is/fivefivefive/CanDis/theory/TheoryDependentChainTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT	Missing and unsupported views receive no flattening authority; explicit parser-provided univ remains source data and is admitted only through its exact relation type
A2-10	6f51ec6aaf3f637b5f284b2a71c81cc94046d022f78ad079a59a6242e0b658fc	docs/section3-repair-audit/formal/PhaseA2DependentChains.lean	parser_authority_requires_a_well_formed_snapshot;production_module_membership_authorizes_component_path;transferred_position_without_module_membership_rejects;module_membership_without_identity_label_correspondence_rejects;duplicate_module_object_identity_rejects;unpositioned_parent_declaration_rejects;whitespace_only_parent_position_rejects;conflicting_direct_parent_declarations_reject;cyclic_parent_declaration_ledger_rejects;serialization_strips_parser_authority;alloy_sequence_index_builtin_parent_is_authorized;alloy_universe_root_parent_is_authorized;builtin_provenance_requires_exact_sequence_index_identity;nominal_subtype_preserves_membership;component_parent_path_is_valid;component_is_subtype_of_product;valid_boundary_wire_yields_correspondence;product_component_producer_evidence_is_valid;transferred_attribute_has_no_producer_boundary_authority;serialization_removes_producer_boundary_authority;missing_position_has_no_producer_boundary_authority;product_component_join_has_exact_dependent_result;nullary_join_result_is_not_in_the_certified_relation_slice;product_component_join_retains_ordered_seq_and_exact_result;sibling_boundary_has_no_subtype_certificate;univ_endpoint_uses_authenticated_subtype_path;explicit_univ_exact_wire_is_valid;valid_dependent_fold_rechecks_every_step_and_exact_result;dependent_fold_result_is_unique;product_component_index_is_a_valid_evidence_consuming_fold;unary_join_has_no_dependent_fold;unary_arrow_has_no_dependent_fold;unary_interior_join_has_no_dependent_fold;serialized_boundary_has_no_dependent_fold;mixed_module_authorities_have_no_dependent_fold	src/is/fivefivefive/ACGN/alloy/ExactAlloyType.java#fromParser;src/is/fivefivefive/ACGN/visitor/MASGVisitor.java#recordExactType;src/is/fivefivefive/CanDis/theory/DependentColumnEvidence.java#fromExactAlloyType;src/is/fivefivefive/CanDis/theory/DependentBoundaryCorrespondence.java#derive;src/is/fivefivefive/CanDis/theory/DependentChainKind.java#foldColumns;src/is/fivefivefive/CanDis/theory/DependentChainCertificate.java#createProduction;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#isAdmittedAtomicChainColumn;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#deriveBoundary;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#requireChainCombination	src/is/fivefivefive/CanDis/theory/TheoryDependentChainTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main;certificate-verifier/test/org/acgn/cert/VerifierTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT	Lean's finite executable incident model binds unique object identities to nominal carriers and one common immutable, module-owned, functional, acyclic authority snapshot for the complete chain. Source-declared parent edges require concrete positions; closed built-in rules admit sequence-index-to-Int and authenticated top-level-to-univ edges. The fold checks paths, the exact `Int`/well-formed-visible-`AlloySig:*` atomic vocabulary, minimum arity, nonempty scalar columns, the JOIN interior guard, non-nullary results, evidence cardinality, and the computed result. Java exercises both explicit-univ boundary directions and rejects generic constructors, blank, whitespace-bearing, control, format, surrogate, private-use, and unassigned identities, synthetic signatures, same-label foreign modules, transferred, swapped, unpositioned, conflicting, module-free, and deserialized ancestry. This is bounded P0 correspondence; parser/JVM refinement and raw-source ownership remain open.
